datetime: 2014-01-01 05:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 6.5942355639900336 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.8702017080985005 ,rms: 29.166548296911696
datetime: 2014-01-01 05:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.4442763371942773 ,rms: 22.147081891111423
datetime: 2014-01-01 05:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.8145138038221642 ,rms: 15.616142024466129
datetime: 2014-01-01 05:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.7862853325935708 ,rms: 20.48884001218325
datetime: 2014-01-01 05:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.7742518772484317 ,rms: 15.469868611659882
datetime: 2014-01-01 05:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.7810821499105804 ,rms: 14.704048607464369
datetime: 2014-01-01 05:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.7839546617530049 ,rms: 15.788997661136875
datetime: 2014-01-01 05:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.7831392419354026 ,rms: 15.12899606936177
datetime: 2014-01-01 05:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.7833621046157724 ,rms: 15.624916680196161
datetime: 2014-01-01 05:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.7832892137634238 ,rms: 15.702817023289148
datetime: 2014-01-01 05:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.783275069858993 ,rms: 15.756348636057243
datetime: 2014-01-01 05:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.7832773671670266 ,rms: 15.707586585271972
datetime: 2014-01-01 06:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 7.2140003027642452 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.3076399631523943 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 5.0224985146820282 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 5.2623924060009921 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 5.3031214174032559 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 5.2883239789768117 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 5.2914260921321388 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 5.2908934099654239 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 5.2907876234883657 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 5.2907767510325812 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 5.2907640866489958 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 5.290766202946128 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 5.2907662642786413 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 7.508604764879232 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.5127461245229554 ,rms: 135.53440231484075
datetime: 2014-01-01 06:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 5.1784014079061302 ,rms: 29.650840525650143
datetime: 2014-01-01 06:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 5.4248843527200856 ,rms: 11.795216650045811
datetime: 2014-01-01 06:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 5.4429256992548698 ,rms: 26.837949750047603
datetime: 2014-01-01 06:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 5.430284319521026 ,rms: 33.459271292885809
datetime: 2014-01-01 06:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 5.4339904717994854 ,rms: 33.570819987330864
datetime: 2014-01-01 06:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 5.4349326081283609 ,rms: 39.53961939912174
datetime: 2014-01-01 06:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 5.4345343568855045 ,rms: 40.172655665080477
datetime: 2014-01-01 06:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 5.4346357081513954 ,rms: 41.190169178205615
datetime: 2014-01-01 06:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 5.4346047921424345 ,rms: 42.564488467472835
datetime: 2014-01-01 06:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 5.4345977540578163 ,rms: 42.254328688742142
datetime: 2014-01-01 06:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 5.4345982485447308 ,rms: 42.61577638625657
datetime: 2014-01-01 06:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 7.2140003027642452 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.7560333705788462 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.5561309791696747 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.8826673447986435 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.8460379480396876 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.8176888722338171 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.8216623392538294 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.823264130285291 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.822777014750999 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.8229181431283985 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.822884488595621 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.8228855182186603 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.8228844660534893 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 7.2140003027642452 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.3246264016286444 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 5.2382788458261551 ,rms: 75.895979227606432
datetime: 2014-01-01 06:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 5.4506828560470222 ,rms: 70.579972280601766
datetime: 2014-01-01 06:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 5.4567816898288468 ,rms: 63.152254823776957
datetime: 2014-01-01 06:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 5.4451639099728091 ,rms: 63.936175519271956
datetime: 2014-01-01 06:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 5.4485361748091368 ,rms: 67.137339598926872
datetime: 2014-01-01 06:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 5.4491910984060929 ,rms: 66.441221223046767
datetime: 2014-01-01 06:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 5.4488163452103606 ,rms: 67.550836458409734
datetime: 2014-01-01 06:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 5.4488911723083353 ,rms: 68.009609602848371
datetime: 2014-01-01 06:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 5.4488650405053356 ,rms: 68.187435015422039
datetime: 2014-01-01 06:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 5.4488572117364802 ,rms: 68.131775390431883
datetime: 2014-01-01 06:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 5.4488575802025512 ,rms: 68.174569097847851
datetime: 2014-01-01 06:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 7.508604764879232 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.2853502104294492 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.9761122447151456 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 5.1558881290521326 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 5.1957657574435903 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 5.1802189759329647 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 5.1838579912893943 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 5.183273841398524 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 5.1831859399523683 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 5.183176517917885 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 5.1831641875803696 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 5.1831661809244292 ,rms: nan
datetime: 2014-01-01 06:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 5.1831662250238537 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 7.0175505112948615 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.1464234802328059 ,rms: 78.573760038014228
datetime: 2014-01-01 07:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.8104207799148142 ,rms: 45.275687985658436
datetime: 2014-01-01 07:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 5.0079561122642859 ,rms: 59.433127186946933
datetime: 2014-01-01 07:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 5.0773582691986654 ,rms: 12.764324430055005
datetime: 2014-01-01 07:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 5.073056116648611 ,rms: 14.448411626592321
datetime: 2014-01-01 07:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 5.0767202980353838 ,rms: 22.020623183684602
datetime: 2014-01-01 07:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 5.0759847161368885 ,rms: 24.402446526995107
datetime: 2014-01-01 07:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 5.076037366340465 ,rms: 25.162717124498716
datetime: 2014-01-01 07:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 5.0760693168016493 ,rms: 25.584167282536384
datetime: 2014-01-01 07:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 5.0760811916647235 ,rms: 25.40042888808415
datetime: 2014-01-01 07:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 5.0760780496326232 ,rms: 25.539348712868509
datetime: 2014-01-01 07:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 5.0760779147910888 ,rms: 25.630491649159183
datetime: 2014-01-01 07:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 7.0175505112948615 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.6820142240642006 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.6442492213663096 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.8605437397223978 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.8990564286117024 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.892273732344262 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.8965258482916578 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.8959707592845048 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.8959811847399148 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.8960643460982185 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.8960742897328666 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.8960836010207922 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.8960813775084624 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 7.0175505112948615 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.1464234802328059 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.8136961521532182 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.9332766021661438 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 5.01869206740996 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 5.0137080933227125 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 5.0165600108591626 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 5.0157142559106038 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 5.0157858670006403 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 5.015820374778782 ,rms: 51.633388216475872
datetime: 2014-01-01 07:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 5.0158305577864812 ,rms: 53.003259315402509
datetime: 2014-01-01 07:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 5.0158271808888353 ,rms: 53.430471818079127
datetime: 2014-01-01 07:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 5.0158271004967361 ,rms: 53.021978661614568
datetime: 2014-01-01 07:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 7.014761470905662 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.247123557565593 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.8114943875453005 ,rms: 22.529163607586447
datetime: 2014-01-01 07:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.9564525669521071 ,rms: 39.762367852227442
datetime: 2014-01-01 07:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 5.0504885560857895 ,rms: 28.304835688158608
datetime: 2014-01-01 07:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 5.0440808469043494 ,rms: 25.292035305278493
datetime: 2014-01-01 07:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 5.04750956725655 ,rms: 22.74168945675364
datetime: 2014-01-01 07:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 5.0469704167467269 ,rms: 23.963708243748378
datetime: 2014-01-01 07:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 5.0470072549461467 ,rms: 23.11162452233016
datetime: 2014-01-01 07:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 5.047057133139651 ,rms: 23.007485747079574
datetime: 2014-01-01 07:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 5.0470696959918859 ,rms: 22.884565006951043
datetime: 2014-01-01 07:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 5.0470676138823594 ,rms: 22.873088083091989
datetime: 2014-01-01 07:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 5.0470672751689376 ,rms: 22.87184245962451
datetime: 2014-01-01 07:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 6.9765409167357468 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.035377879236469 ,rms: 17.402412362497142
datetime: 2014-01-01 07:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.8032456367241947 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.9410016827054504 ,rms: 18.624653962241464
datetime: 2014-01-01 07:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 5.0284055004057668 ,rms: 33.236695462582034
datetime: 2014-01-01 07:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 5.0332428396604429 ,rms: 31.582957670300779
datetime: 2014-01-01 07:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 5.0370702825953586 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 5.0365968546615871 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 5.0366234012289608 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 5.0366633476160496 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 5.0366748865546773 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 5.0366723076419744 ,rms: nan
datetime: 2014-01-01 07:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 5.0366719610564754 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 8.274176078609079 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.123083271685112 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.178150363142743 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.3382115752999759 ,rms: 21.380235358490616
datetime: 2014-01-01 08:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.4652286391264981 ,rms: 30.504476508152074
datetime: 2014-01-01 08:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.4536850709182465 ,rms: 30.846467716121179
datetime: 2014-01-01 08:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.4565023495948068 ,rms: 33.453189201128659
datetime: 2014-01-01 08:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.4560267334842178 ,rms: 32.006694714772522
datetime: 2014-01-01 08:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.4561617864116014 ,rms: 31.584442278111403
datetime: 2014-01-01 08:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.4561919702569819 ,rms: 31.629876556111931
datetime: 2014-01-01 08:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.4562011528448702 ,rms: 31.769877316796844
datetime: 2014-01-01 08:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.4561980203252558 ,rms: 31.815833668667619
datetime: 2014-01-01 08:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.4561978007298944 ,rms: 31.800978331462328
datetime: 2014-01-01 08:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 8.274176078609079 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.2335490136771154 ,rms: 17.401660424631753
datetime: 2014-01-01 08:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.6147147065510197 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.7478529129319167 ,rms: 14.578564292547515
datetime: 2014-01-01 08:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.8444156446897955 ,rms: 13.762199790099951
datetime: 2014-01-01 08:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.8339686369526795 ,rms: 11.074365246704181
datetime: 2014-01-01 08:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.8373079198952551 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.8369370112981684 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.8370317417031332 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.8370790080230082 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.8370871424923303 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.8370837717012174 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.8370834359375943 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 8.274176078609079 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.3902224491072817 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.6580114559530088 ,rms: 11.396860411049975
datetime: 2014-01-01 08:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.7690533943736932 ,rms: 28.186892883422114
datetime: 2014-01-01 08:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.8760860638823678 ,rms: 39.267519080790812
datetime: 2014-01-01 08:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.8674585766631751 ,rms: 37.604268509962736
datetime: 2014-01-01 08:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.8702377339029601 ,rms: 42.170192359842233
datetime: 2014-01-01 08:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.869503734590352 ,rms: 46.344039964180119
datetime: 2014-01-01 08:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.8696126711974843 ,rms: 46.496043213224908
datetime: 2014-01-01 08:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.869634922661513 ,rms: 46.864168440535806
datetime: 2014-01-01 08:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.8696442792039738 ,rms: 47.424180347364313
datetime: 2014-01-01 08:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.8696413713364706 ,rms: 47.487020055069763
datetime: 2014-01-01 08:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.8696409402589325 ,rms: 47.533212250975119
datetime: 2014-01-01 08:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 8.3173432904754829 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 5.3987551066468873 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 5.0191208635897739 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 5.1893841600910928 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 5.298405684404802 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 5.290597239015649 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 5.2952206055565032 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 5.2941927217472511 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 5.2945186503378237 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 5.2945186882867432 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 5.2945323304278826 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 5.2945271413648216 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 5.2945267942705607 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 7.7335735512439996 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.2652648092927121 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.2323444651451698 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.443640449129564 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.5606284498296645 ,rms: nan
datetime: 2014-01-01 08:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.5456082420789619 ,rms: nan
